Date,Open,High,Low,Close,Volume
20210118  10:45:00 PM,103.69,103.706,103.69,103.692,5
20210118  10:46:00 PM,103.692,103.703,103.691,103.692,12
20210118  10:47:00 PM,103.693,103.709,103.693,103.709,6
20210118  10:48:00 PM,103.71,103.711,103.709,103.711,6
20210118  10:49:00 PM,103.71,103.71,103.708,103.709,4
20210118  10:50:00 PM,103.709,103.71,103.69,103.69,13
20210118  10:51:00 PM,103.691,103.706,103.691,103.693,6
20210118  10:52:00 PM,103.707,103.707,103.693,103.701,10
20210118  10:53:00 PM,103.701,103.701,103.695,103.697,14
20210118  10:54:00 PM,103.695,103.698,103.689,103.695,22
20210118  10:55:00 PM,103.692,103.703,103.691,103.692,50
20210118  10:56:00 PM,103.691,103.691,103.688,103.69,8
20210118  10:57:00 PM,103.69,103.69,103.69,103.69,2
20210118  10:58:00 PM,103.691,103.691,103.691,103.691,3
20210118  10:59:00 PM,103.692,103.693,103.691,103.693,4
20210118  11:00:00 PM,103.694,103.704,103.69,103.704,150
20210118  11:01:00 PM,103.703,103.703,103.679,103.681,95
20210118  11:02:00 PM,103.682,103.685,103.679,103.682,23
20210118  11:03:00 PM,103.682,103.687,103.681,103.687,17
20210118  11:04:00 PM,103.687,103.694,103.687,103.689,25
20210118  11:05:00 PM,103.691,103.692,103.688,103.689,25
20210118  11:06:00 PM,103.691,103.692,103.686,103.686,17
20210118  11:07:00 PM,103.687,103.688,103.683,103.683,13
20210118  11:08:00 PM,103.685,103.689,103.685,103.689,8
20210118  11:09:00 PM,103.689,103.689,103.684,103.684,15
20210118  11:10:00 PM,103.683,103.683,103.682,103.683,8
20210118  11:11:00 PM,103.684,103.688,103.684,103.684,14
20210118  11:12:00 PM,103.683,103.7,103.682,103.7,26
20210118  11:13:00 PM,103.7,103.7,103.698,103.698,2
20210118  11:14:00 PM,103.7,103.7,103.698,103.698,4
20210118  11:15:00 PM,103.697,103.699,103.693,103.695,22
20210118  11:16:00 PM,103.695,103.696,103.69,103.692,17
20210118  11:17:00 PM,103.693,103.695,103.686,103.687,29
20210118  11:18:00 PM,103.687,103.689,103.686,103.688,25
20210118  11:19:00 PM,103.687,103.69,103.687,103.689,27
20210118  11:20:00 PM,103.69,103.693,103.689,103.693,15
20210118  11:21:00 PM,103.693,103.7,103.693,103.7,15
20210118  11:22:00 PM,103.7,103.7,103.694,103.695,18
20210118  11:23:00 PM,103.693,103.7,103.693,103.7,27
20210118  11:24:00 PM,103.698,103.707,103.697,103.701,28
20210118  11:25:00 PM,103.699,103.699,103.685,103.687,24
20210118  11:26:00 PM,103.687,103.687,103.685,103.685,2
20210118  11:27:00 PM,103.683,103.689,103.683,103.689,6
20210118  11:28:00 PM,103.689,103.689,103.688,103.688,5
20210118  11:29:00 PM,103.689,103.689,103.689,103.689,3
20210118  11:30:00 PM,103.689,103.689,103.682,103.682,26
20210118  11:31:00 PM,103.685,103.704,103.685,103.699,44
20210118  11:32:00 PM,103.699,103.699,103.684,103.685,75
20210118  11:33:00 PM,103.683,103.689,103.683,103.687,28
20210118  11:34:00 PM,103.688,103.702,103.688,103.697,30
20210118  11:35:00 PM,103.699,103.705,103.695,103.695,16
20210118  11:36:00 PM,103.693,103.696,103.688,103.694,28
20210118  11:37:00 PM,103.695,103.698,103.693,103.698,21
20210118  11:38:00 PM,103.695,103.696,103.694,103.694,8
20210118  11:39:00 PM,103.693,103.693,103.683,103.689,18
20210118  11:40:00 PM,103.69,103.691,103.688,103.688,12
20210118  11:41:00 PM,103.688,103.693,103.688,103.692,23
20210118  11:42:00 PM,103.692,103.698,103.692,103.698,11
20210118  11:43:00 PM,103.697,103.698,103.694,103.695,12
20210118  11:44:00 PM,103.693,103.696,103.69,103.692,30
20210118  11:45:00 PM,103.691,103.692,103.683,103.686,46
20210118  11:46:00 PM,103.686,103.691,103.682,103.689,35
20210118  11:47:00 PM,103.689,103.692,103.689,103.689,12
20210118  11:48:00 PM,103.689,103.693,103.689,103.693,8
20210118  11:49:00 PM,103.693,103.693,103.693,103.693,1
20210118  11:50:00 PM,103.693,103.693,103.693,103.693,4
20210118  11:51:00 PM,103.693,103.693,103.692,103.692,13
20210118  11:52:00 PM,103.691,103.694,103.691,103.694,5
20210118  11:53:00 PM,103.696,103.714,103.696,103.708,24
20210118  11:54:00 PM,103.709,103.721,103.709,103.713,59
20210118  11:55:00 PM,103.711,103.715,103.705,103.715,20
20210118  11:56:00 PM,103.716,103.717,103.716,103.717,4
20210118  11:57:00 PM,103.716,103.716,103.704,103.705,52
20210118  11:58:00 PM,103.705,103.705,103.705,103.705,2
20210118  11:59:00 PM,103.706,103.706,103.704,103.705,13
